title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes,availableCountries
"The Files of Young Kindaichi",tv,"Crime, Drama, Mystery",2022,tt20518582,6.6,310,"JP, US"
,tv,Drama,2022,,,,JP
Chiikawa,tv,"Animation, Comedy, Family",2022,tt26997679,8.2,61,JP
"Swan Boy",tv,"Animation, Comedy",2021,tt13635264,6.5,42,US
"Fukushû no mibôjin",tv,"Drama, Thriller",2022,tt21238092,5.4,10,JP
"My Life as Inukai-san's Dog",tv,"Animation, Comedy, Fantasy",2023,tt21689900,4.4,547,JP
Kaibutsu,tv,Mystery,2013,tt3020092,6.1,16,JP
"Cinderella Date",tv,"Drama, Romance",2014,tt4077786,,,JP
"Sore wo ai to machigaeru kara",tv,"Comedy, Romance",2019,tt13312400,,,JP
"Is Love Sustainable?",tv,"Comedy, Romance",2022,tt19756988,6.5,25,JP
,tv,Drama,2022,,,,JP
,tv,Reality,2021,,,,JP
"Captive Audience",tv,"Biography, Crime, Documentary",2022,tt15185666,6.8,2769,US
"Ragna Crimson",tv,"Action, Adventure, Animation",2023,tt28685470,7.1,1506,JP
"My Family",tv,Drama,2022,tt20560144,6.7,122,US
Invisible,tv,Crime,2022,tt20247096,6.1,220,JP
"Have You Seen This Man",tv,"Crime, Documentary",2022,tt20030752,6.3,297,US
"Keullining eop",tv,"Comedy, Crime, Drama",2022,tt20833440,7,121,US
"Wedding Agreement: The Series",tv,"Drama, Romance",2022,tt14631244,6.7,642,US
,tv,"Comedy, Drama",2023,,,,US
"Secrets of the Morgue",tv,"Crime, Documentary",2018,tt10066406,8.3,156,US
,tv,"Comedy, Sci-Fi & Fantasy, Drama",2022,,,,JP
"Love Flops",tv,"Animation, Comedy, Romance",2022,tt21606344,6.2,669,JP
,tv,,1979,,,,JP
"The Full Monty",tv,"Comedy, Drama",2023,tt19637538,7.1,3214,US
"Level 1 Demon Lord and One Room Hero",tv,"Animation, Comedy, Fantasy",2023,tt19244410,6.6,403,JP
"Cap Revolution Bottleman",tv,"Action, Animation, Comedy",2020,tt13102918,5.6,10,JP
"Yu-Gi-Oh!: Go Rush!!",tv,"Adventure, Animation, Fantasy",2022,tt19383782,5.9,62,JP
,tv,,2022,,,,JP
"Farming Life in Another World",tv,"Animation, Fantasy, Romance",2023,tt19223420,7.2,1452,JP
"Tonari no Yokai-san",tv,"Animation, Fantasy",2024,tt32044229,7,97,JP
"Mobile Suit Gundam: The Witch from Mercury",tv,"Action, Animation, Drama",2022,tt15433166,7.4,1549,JP
,tv,"Reality, Documentary",2022,,,,US
,tv,Animation,2019,,,,JP
,tv,Comedy,2022,,,,JP
,tv,Drama,2022,,,,JP
"Saber Marionette J to X",tv,"Action, Adventure, Animation",1998,tt0211606,7,174,JP
"Doctor Lawyer",tv,"Crime, Drama, Thriller",2022,tt20854190,7.1,752,US
"My Happy Marriage",tv,"Animation, Drama, Fantasy",2023,tt19869172,7.7,5776,JP
Clipped,tv,"Biography, Drama, Sport",2024,tt19380952,6.5,2217,US
,tv,Animation,1996,,,,JP
,tv,Animation,2021,,,,JP
,tv,,2020,,,,JP
"Taiwan Crime Stories",tv,"Crime, Drama, Thriller",2023,tt14113482,6.4,238,US
"Blue Orchestra",tv,"Animation, Drama, Music",2023,tt26450255,7,108,JP
"Rachael Ray's Italian Dream Home",tv,Reality-TV,2022,tt15590802,2.3,109,US
"Moonshiners: American Spirit",tv,"Documentary, Reality-TV",2022,tt19385694,7.8,33,US
,tv,Animation,2015,,,,JP
"50/50 Flip",tv,Reality-TV,2022,tt18923932,7.9,44,US
"Hot Ones",tv,Talk-Show,2022,tt19890764,7.5,21,US
,tv,Drama,2022,,,,JP
"The Unwanted Undead Adventurer",tv,"Action, Adventure, Animation",2024,tt30177477,7.3,1522,JP
,tv,"Comedy, Family",2022,,,,JP
"Onimai: I'm Now Your Sister!",tv,"Animation, Comedy",2023,tt21929424,6.8,616,JP
"Play it Cool, Guys",tv,"Animation, Comedy, Short",2022,tt21345982,7,276,JP
,tv,"Action & Adventure",1974,,,,JP
,tv,Drama,2019,,,,JP
"KamiKatsu: Working for God in a Godless World",tv,"Animation, Fantasy",2023,tt27419998,6.1,907,JP
"A Galaxy Next Door",tv,"Animation, Comedy, Drama",2023,tt21844706,6.7,748,JP
"The Legendary Hero Is Dead!",tv,"Action, Adventure, Animation",2023,tt19853780,6.3,661,JP
"The Iceblade Sorcerer Shall Rule the World",tv,"Action, Adventure, Animation",2023,tt25531288,6.4,1202,JP
,tv,,2022,,,,JP
"Eikoku ikka, Nippon o taberu",tv,Animation,2015,tt4609952,7.1,21,JP
"Welcome to the Occult Forest",tv,"Comedy, Drama, Horror",2022,tt18553864,6.8,41,JP
,tv,Drama,2022,,,,JP
"We Were the Lucky Ones",tv,"Drama, History, War",2024,tt9114512,7.7,5847,US
"May It Please the Court",tv,"Drama, Mystery, Thriller",2022,tt22181096,7.3,512,US
Culprits,tv,"Action, Comedy, Crime",2023,tt14531774,6.9,3899,US
"Justified: City Primeval",tv,"Crime, Drama",2023,tt14263564,7.3,19364,US
"My Unique Skill Makes Me OP Even at Level 1",tv,"Animation, Comedy, Fantasy",2023,tt27990591,6.3,922,JP
,tv,"Animation, Sci-Fi & Fantasy",2022,,,,JP
Suspect,tv,"Crime, Drama, Mystery",2022,tt15510352,5.6,2451,JP
Nada,tv,"Comedy, Drama",2023,tt14781286,7.9,4976,US
"Dear Mama",tv,"Biography, Documentary, Music",2022,tt6871344,8.6,1728,US
"Ame ni Kieta Himawari",tv,Crime,2022,tt21871508,6.5,24,JP
"Daitokai - Tatakai no hibi",tv,"Action, Drama",1976,tt1558584,7.8,11,JP
"Sakura shinjuu",tv,Drama,2011,tt1779690,,,JP
,tv,"Drama, Mystery",2013,,,,JP
"Uruwashiki oni",tv,Drama,2007,tt1053973,,,JP
"Shôfu to shukujo",tv,Drama,2010,tt1600466,,,JP
"One Dollar Lawyer",tv,"Comedy, Crime, Drama",2022,tt22248254,7.9,1764,US
"Papa ga Mo Ichido Koi wo Shita",tv,"Comedy, Drama, Romance",2020,tt12900520,,,JP
"Lost Man Found",tv,"Comedy, Drama",2022,tt21149092,7.8,93,US
"Nani ka okasii",tv,Horror,2022,tt21154880,6.1,7,JP
"Kubo Won't Let Me Be Invisible",tv,"Animation, Comedy, Romance",2023,tt21844614,7.1,874,JP
Unprisoned,tv,Comedy,2023,tt20228406,7,2859,US
"Women in Taipei",tv,Drama,2022,tt22173072,4.8,201,US
,tv,,1977,,,,JP
"This Fool",tv,Comedy,2022,tt14440068,7.6,4365,US
"Restaurants at the End of the World",tv,Reality-TV,2023,tt26215854,7.8,289,US
"The Clearing",tv,"Drama, Mystery, Thriller",2023,tt20259432,6.3,3933,US
"Keeper of the Ashes: The Oklahoma Girl Scout Murders",tv,"Crime, Documentary",2022,tt20454248,5.2,768,US
"The Artful Dodger",tv,"Crime, Drama, History",2023,tt20285780,8,13733,US
"History of the World: Part II",tv,"Comedy, History",2023,tt15715052,5.6,6631,US
Grimsburg,tv,"Animation, Comedy",2024,tt15791752,6,1098,US
"Senpai, This Can't be Love!",tv,"Comedy, Romance",2022,tt22168306,6.6,374,JP
"Ninja Kamui",tv,"Action, Animation, Crime",2024,tt28480255,7.1,7364,JP
"Alert: Missing Persons Unit",tv,"Action, Crime, Drama",2023,tt18699118,5.9,3642,US
"Meet Marry Murder",tv,Crime,2020,tt19785494,6.4,177,US
"Lost Treasures of Rome",tv,Documentary,2022,tt21210894,7.5,166,US
"The Booze, Bets and Sex That Built America",tv,Documentary,2022,tt20415434,7.2,171,US
,tv,Animation,1998,,,,JP
,tv,,1998,,,,JP
"Smile of the Arsnotoria the Animation",tv,"Action, Animation, Comedy",2022,tt21101866,6.2,74,JP
"The Masterful Cat Is Depressed Again Today",tv,"Animation, Comedy",2023,tt28100780,7.2,602,JP
"Big Boys",tv,"Comedy, Drama",2022,tt13683866,8.4,4725,US
"Honryû netto kafe",tv,Drama,2009,tt1460920,,,JP
"Minato's Laundromat",tv,Romance,2022,tt21231790,7.6,602,JP
,tv,Drama,2022,,,,JP
,tv,Drama,2022,,,,JP
"KonoSuba: An Explosion on This Wonderful World!",tv,"Adventure, Animation, Comedy",2023,tt27329086,7,1346,JP
"Paradox Live the Animation",tv,"Animation, Drama, Music",2023,tt29514999,7.1,83,JP
"ME & ROBOCO",tv,"Animation, Comedy, Sci-Fi",2022,tt27191819,6.8,37,JP
,tv,,1984,,,,JP
"Not Dead Yet",tv,Comedy,2023,tt18250904,7,9404,US
"BanG Dream! Morfonication",tv,"Animation, Music",2022,tt20835112,6.4,19,JP
"Pandora: Beneath the Paradise",tv,"Action, Drama, Thriller",2023,tt26314750,6.2,310,US
"Shinekon e ikô!",tv,Drama,2022,tt21217614,,,JP
"Interrogation Raw",tv,Crime,2022,tt20318388,7.8,197,US
"Tiny Beautiful Things",tv,"Comedy, Drama",2023,tt20869432,7.1,6774,US
,tv,Reality,2022,,,,US
"Sleeping with a Killer",tv,Documentary,2022,tt19785316,6.6,45,US
"Jessica's Big Little World",tv,Animation,2023,tt14075028,6.4,130,US
"Beast Tamer",tv,"Action, Animation, Comedy",2022,tt21345944,6.9,1237,JP
"Roppongi Class",tv,Drama,2022,tt21263482,6.7,62,JP
"Ikemen-domo yo meshi wo kue",tv,Comedy,2022,tt21248344,7.2,9,JP
"Uzukawamura Jiken",tv,"Crime, Drama",2022,tt22478530,6.5,25,JP
"Old Fashion Cupcake",tv,"Drama, Romance",2022,tt21054980,8,1125,JP
"Subete Wasurete Shimau kara",tv,"Drama, Mystery",2022,tt22055018,7,134,US
"Murai in Love",tv,"Animation, Comedy, Romance",2024,tt31308294,7,92,US
"Otaku Elf",tv,"Animation, Comedy, Fantasy",2023,tt26895902,6.8,184,JP
"Trigun Stampede",tv,"Action, Adventure, Animation",2023,tt21216104,7.3,2200,"JP, US"
"Chokotto Kyoto ni Sundemita",tv,Drama,2022,tt21299374,7.3,13,JP
"Love with a Case",tv,"Crime, Drama, Romance",2022,tt22267982,7.5,73,JP
"Mahou no Rinobe",tv,"Drama, Romance",2022,tt22174400,7,35,JP
,tv,Drama,2022,,,,JP
,tv,"Comedy, Drama",2022,,,,JP
,tv,Drama,2022,,,,JP
"My Home Hero",tv,"Animation, Crime, Drama",2023,tt22410622,7.1,815,JP
,tv,,2010,,,,JP
"Akiba Maid War",tv,"Action, Animation, Comedy",2022,tt21929358,7.3,644,JP
"Romance bo-fu-iki",tv,Romance,2022,tt21224030,4.9,8,JP
"Mashle: Magic and Muscles",tv,"Action, Adventure, Animation",2023,tt21209804,7.6,10078,JP
"Yohane the Parhelion: Sunshine in the Mirror",tv,"Animation, Comedy, Fantasy",2023,tt27117596,6.4,74,JP
"First Blood",tv,"Crime, Documentary, History",2022,tt21218474,6.8,98,US
#TextMeWhenYouGetHome,tv,Crime,2022,tt19552690,7.5,234,US
"UFO Factory",tv,Comedy,2024,tt31888602,6.9,67,US
"Faraway Downs",tv,"Adventure, Drama, History",2023,tt21158320,7,3553,US
"I Want to See Only You",tv,"Drama, Romance",2022,tt21144070,7.2,160,JP
"Phrogging: Hider in My House",tv,"Documentary, Thriller",2022,tt19785390,7.3,233,US
"Mormon No More",tv,Documentary,2022,tt21158428,6.9,255,US
Adamas,tv,"Drama, Mystery, Thriller",2022,tt21195588,7,966,US
Vigilante,tv,"Action, Crime, Thriller",2023,tt27458539,7.7,3083,US
"The tale of outcasts",tv,"Action, Animation, Fantasy",2023,tt25814162,6,201,JP
"Roman to the Rescue",tv,Family,2021,tt18182250,7.3,18,US
"90 Day Fiancé UK",tv,Reality-TV,2022,tt21034492,6.3,324,US
"The Invisible Girl",tv,"Drama, Thriller",2023,tt21194996,5.7,392,US
,tv,"Drama, Comedy",2022,,,,JP
"One Night Morning",tv,Drama,2022,tt22443032,8.3,16,JP
"Gordon Ramsay: Uncharted Showdown",tv,"Game-Show, Reality-TV",2022,tt21209378,6.1,122,US
"Reasonable Doubt",tv,Drama,2022,tt11231226,6.5,3051,US
"Why Raeliana Ended Up at the Duke's Mansion",tv,"Animation, Drama, Fantasy",2023,tt27484853,7.4,1432,JP
"The Lions of Sicily",tv,"Drama, History, Romance",2023,tt19866510,7,713,US
"Claim to Fame",tv,Reality-TV,2022,tt18974548,7.5,854,US
"The Prince of Tennis II: U-17 World Cup",tv,"Animation, Drama, Sport",2022,tt15660128,7,118,JP
"The Fatal Flaw: A Special Edition of 20/20",tv,"Crime, Documentary",2022,tt21221498,6.2,81,US
Styled,tv,Reality-TV,2022,tt21028634,9.2,72,US
"The Baker Sisters",tv,Reality-TV,2017,tt7816500,7.1,16,US
,tv,,2016,,,,US
,tv,Drama,2022,,,,JP
"Dark Side of Comedy",tv,"Documentary, History",2022,tt17516478,7.3,477,US
,tv,,2022,,,,JP
,tv,Mystery,2022,,,,JP
"The Secret Romantic Guesthouse",tv,"Drama, History, Romance",2023,tt26600066,7.3,467,US
,tv,"Crime, Documentary",2022,,,,US
"Takara-kun to Amagi-kun",tv,"Drama, Romance",2022,tt22181656,7.3,689,JP
"RapCaviar Presents",tv,"Documentary, Music",2023,tt21284020,7.5,84,US
"HIGHSPEED Étoile",tv,"Animation, Sport",2024,tt31811111,6.3,62,JP
,tv,,2017,,,,JP
,tv,Drama,2020,,,,JP
"Trading Up with Mandy Rennehan",tv,Reality-TV,2022,tt21000742,8.1,28,US
"Witness Number 3",tv,"Crime, Drama, Thriller",2022,tt15844310,6.2,1453,US
Hotties,tv,Reality-TV,2022,tt21327312,5.2,50,US
"Children of the Underground",tv,Documentary,2022,tt20852952,7.2,262,US
"Chillin' in My 30s after Getting Fired from the Demon King's Army",tv,"Adventure, Animation, Comedy",2023,tt21342052,6.6,860,JP
"A Superfantástica História do Balão",tv,"Biography, Documentary",2023,tt18046722,7.6,166,US
,tv,,2008,,,,"JP, US"
"What We Lose to Love",tv,"Drama, Fantasy, Romance",2022,tt21249134,8.1,4401,US
"Love in the Flesh",tv,"Reality-TV, Romance",2022,tt19035602,4.7,61,US
"Sasaki and Peeps",tv,"Adventure, Animation, Comedy",2024,tt27524116,6.4,488,JP
,tv,,2018,,,,US
"Tell Me That You Love Me",tv,"Drama, Romance",2023,tt29569080,8.3,1073,US
"Ikinokotta 6nin niyoruto",tv,Horror,2022,tt21635686,6.5,18,JP
Doronjo,tv,"Action, Adventure, Comedy",2022,tt20258218,7.9,12,JP
"Saving 80,000 Gold in Another World for my Retirement",tv,"Action, Adventure, Animation",2023,tt21608762,6.6,517,JP
"Dark Gathering",tv,"Animation, Fantasy, Horror",2023,tt21844490,7.2,692,"JP, US"
"Science Fell in Love, So I Tried to Prove It",tv,"Comedy, Drama, Romance",2018,tt9125218,6,8,JP
"Death in the Dorms",tv,"Crime, Documentary",2023,tt24246994,6.7,452,US
"Demons and Saviors",tv,"Crime, Documentary",2023,tt28083302,6.1,555,US
"The Murders Before the Marathon",tv,"Crime, Documentary",2022,tt21870758,6.2,211,US
"Gut Job",tv,Reality-TV,2022,tt22998468,8.8,39,US
,tv,"Drama, Mystery",2022,,,,JP
"Boy's Abyss",tv,"Drama, Romance",2022,tt22185218,6.3,20,JP
"El Mantequilla",tv,"Comedy, Drama",2023,tt15655904,7.1,111,US
"Alone: Frozen",tv,Reality-TV,2022,tt21317760,7.5,349,US
,tv,,2018,,,,JP
"Shylock's Children",tv,"Crime, Drama",2023,tt21944604,6.4,123,JP
"Wall of Bakers",tv,Reality-TV,2022,tt21182322,6.6,21,US
"The Veil",tv,Thriller,2024,tt21433150,6.4,8145,US
,tv,Reality,2022,,,,US
"America's National Parks",tv,Documentary,2022,tt21622396,7.7,192,US
"Kaiju No. 8",tv,"Action, Adventure, Animation",2024,tt21975436,8.3,14764,JP
"Searching for Soul Food",tv,"Documentary, Reality-TV",2023,tt21477594,8,96,US
"Sweet Reincarnation",tv,"Animation, Comedy, Drama",2023,tt27990718,6.4,517,JP
Unfinished,tv,"Crime, Drama",2019,tt10157340,7.8,19,JP
"Reborn as a Vending Machine, I Now Wander the Dungeon",tv,"Animation, Comedy, Fantasy",2023,tt28100731,6.3,783,JP
"Puro hantâ",tv,Action,1981,tt1989988,,,JP
,tv,Drama,2022,,,,JP
"Delicious in Dungeon",tv,"Adventure, Animation, Comedy",2024,tt21621494,8,8529,JP
,tv,,2022,,,,JP
"The Magical Revolution of the Reincarnated Princess and the Genius Young Lady",tv,"Adventure, Animation, Comedy",2023,tt22889156,7.8,2469,JP
,tv,,2017,,,,JP
"My Love Story with Yamada-kun at Lv999",tv,"Animation, Comedy, Romance",2023,tt22297712,7.6,3797,JP
"Hello World",tv,"Comedy, Drama, Romance",2022,tt21617580,7.5,261,US
"Revenge of Others",tv,"Action, Drama, Mystery",2022,tt23032890,7.6,3714,US
,tv,,,,,,JP
"The Witch and the Beast",tv,"Action, Animation, Drama",2024,tt30089363,6.9,1109,JP
,tv,Drama,2022,,,,JP
"I Got a Cheat Skill in Another World and Became Unrivaled in the Real World, Too",tv,"Action, Adventure, Animation",2023,tt27417996,6.5,2979,JP
"Inmate to Roommate",tv,Documentary,2022,tt22029170,7.3,109,US
"Planet Sex with Cara Delevingne",tv,"Documentary, History",2022,tt13027412,5.2,608,US
,tv,"Drama, Comedy",2022,,,,JP
"Will Trent",tv,"Crime, Drama",2023,tt17543592,7.7,20793,US
,tv,,,,,,JP
Viola,tv,"Action, Comedy, Crime",2022,tt15472454,6.6,1973,JP
"Heavenly Delusion",tv,"Adventure, Animation, Mystery",2023,tt22817632,7.9,8384,US
"Everything Is Well",tv,"Comedy, Drama",2023,tt21913366,7.2,258,US
"Tatakae! Râmenman",tv,Animation,1988,tt0254053,7.2,12,JP
"Undead Unluck",tv,"Action, Adventure, Animation",2023,tt21927720,7.4,2445,"JP, US"
"Pianist in the Shopping District",tv,"Drama, Music",2022,tt22490240,,,JP
,tv,"Drama, Comedy",2022,,,,JP
"Uncle Samsik",tv,"Drama, History",2024,tt21936640,6.8,293,US
Better,tv,"Crime, Drama, Thriller",2023,tt14466190,6.5,3157,US
"Sawako: It's Endless Revenge",tv,"Drama, Horror, Romance",2022,tt21940952,,,JP
,tv,"Animation, Comedy, Kids, Family",2022,,,,JP
"Hoarder House Flippers",tv,Reality-TV,2022,tt21817090,7.6,103,US
"I Dated a Psycho",tv,Crime,2013,tt2702548,7.5,63,US
,tv,,2022,,,,JP
,tv,Comedy,2022,,,,JP
"Tennis no Ouji-sama -Zenkoku Taikai hen-",tv,"Animation, Comedy, Short",2006,tt1401734,7.8,16,JP
"Am I Being Unreasonable?",tv,"Comedy, Thriller",2022,tt15792042,7.6,4365,US
"Tearmoon Empire",tv,"Animation, Comedy, Drama",2023,tt21996318,6.7,399,JP
,tv,"Mystery, Drama",2022,,,,JP
,tv,Comedy,2022,,,,JP
"Am I Actually the Strongest?",tv,"Adventure, Animation, Fantasy",2023,tt28254867,6.3,1081,JP
"Goddess Cafe Terrace",tv,"Animation, Comedy, Romance",2023,tt22087138,6.6,687,JP
"The Other Black Girl",tv,"Comedy, Drama, Mystery",2023,tt21365986,6.8,2827,US
,tv,"Sci-Fi & Fantasy, Drama",2024,,,,US
,tv,Drama,2022,,,,JP
"The Family Circumstances of the Irregular Witch",tv,"Animation, Comedy, Fantasy",2023,tt29171903,6,195,JP
"Our Dating Story: The Experienced You and the Inexperienced Me",tv,"Animation, Comedy, Drama",2023,tt22017206,6.6,1028,JP
Medium,tv,Mystery,2022,tt23009644,7.1,52,JP
"Frieren: Beyond Journey's End",tv,"Adventure, Animation, Comedy",2023,tt22248376,8.9,31175,JP
"Eternal Yesterday",tv,"Drama, Fantasy, Mystery",2022,tt23712252,7.8,410,JP
,tv,Animation,2011,,,,JP
,tv,Animation,2015,,,,JP
,tv,Animation,2009,,,,JP
"Kabe-Koji-Nekoyashiki-kun Desires to be Recognized",tv,"Comedy, Drama, Romance",2022,tt23802712,7.2,153,JP
"Somewhere Boy",tv,Drama,2022,tt13045814,7.2,1543,US
"Synduality: Noir",tv,"Action, Adventure, Animation",2023,tt24240038,6,300,US
"The Playlist",tv,"Biography, Drama, Music",2022,tt11564258,7.4,15524,US
"Pink Lie",tv,"Game-Show, Reality-TV, Romance",2022,tt22491228,7.4,159,US
"Killer Vacation",tv,"Crime, Horror, Mystery",2023,tt15658008,5.7,231,US
"Only Murders in the Building: One Killer Question",tv,Talk-Show,2022,tt26217118,7.8,40,US
,tv,Drama,2022,,,,JP
"Nijiyon Animation",tv,"Animation, Comedy, Short",2023,tt22171506,6.2,36,JP
,tv,"Crime, Documentary",2022,,,,US
"The Hair Tales",tv,Documentary,2022,tt14921616,6.9,182,US
"Fixer Upper: The Castle",tv,Reality-TV,2022,tt22033610,7.1,195,US
"Reiwa no Di Gi Charat",tv,"Animation, Comedy, Sci-Fi",2022,tt27588717,,,JP
Revenant,tv,"Drama, Fantasy, Horror",2023,tt22263470,7.9,3310,US
"The Worst of Evil",tv,"Action, Crime, Drama",2023,tt20600022,8.3,5590,US
,tv,,2021,,,,US
,tv,Comedy,2022,,,,JP
"Temple the Balloonist",tv,Adventure,1977,tt1936463,,,JP
,tv,"Documentary, News",2022,,,,US
,tv,"Comedy, Drama",2022,,,,JP
UniteUp!,tv,"Animation, Music, Musical",2023,tt25808792,6,30,JP
"Keluarga Cemara: The Series",tv,"Drama, Family",2022,tt17221014,8,37,US
"Kokdu: Season of Deity",tv,"Action, Drama, Fantasy",2023,tt25699926,6.5,454,US
"Han River Police",tv,"Action, Comedy, Crime",2023,tt28090631,6.2,270,US
"Kaidanshita no Gohho",tv,Drama,2022,tt22180512,7.3,10,JP
"Too Cute Crisis",tv,"Animation, Comedy, Sci-Fi",2023,tt27450217,6.9,109,JP
"Drag Me to Dinner",tv,"Comedy, Game-Show, Reality-TV",2023,tt21030132,6,672,US
"Secret Chef",tv,"Game-Show, Reality-TV",2023,tt21030146,6.9,443,US
"Giant Beasts of Ars",tv,"Action, Adventure, Animation",2023,tt23812370,5.8,138,JP
,tv,"Animation, Kids",2020,,,,JP
"The Swarm",tv,"Drama, Mystery, Sci-Fi",2023,tt0808491,5.8,7019,JP
"The First Responders",tv,"Action, Adventure, Drama",2022,tt23635250,8.1,1394,US
Revenger,tv,"Adventure, Animation",2023,tt25534100,6.4,479,JP
"Impact x Nightline",tv,"Documentary, News",2022,tt27126939,6.3,63,US
"Under the Bridge",tv,"Biography, Crime, Drama",2024,tt1640719,7.2,16706,US
,tv,Drama,2022,,,,JP
"Atom's Last Shot",tv,Drama,2022,tt23032854,6.9,120,"JP, US"
,tv,,2022,,,,JP
Shy,tv,"Action, Adventure, Animation",2023,tt22524872,6.1,299,JP
"Map for the Wedding",tv,"Comedy, Drama, Romance",2022,tt21438334,7.3,32,JP
,tv,"Documentary, Reality",2022,,,,US
"A Girl & Her Guard Dog",tv,"Animation, Drama, Romance",2023,tt27460264,5.5,457,JP
"Shin Botan to bara",tv,Drama,2015,tt5226584,,,JP
"Train to the End of the World",tv,"Adventure, Animation, Comedy",2024,tt31975747,7,281,JP
"Deadman's Curse",tv,Documentary,2022,tt22179424,7.4,144,US
,tv,Documentary,2022,,,,US
"Hokkaido Gals Are Super Adorable!",tv,"Animation, Comedy, Romance",2024,tt23029874,6.7,1034,JP
"The Wrong Mans",tv,"Action, Comedy, Crime",2018,tt8451378,4.6,30,"JP, US"
"Ayaka: A Story of Bonds and Wounds",tv,"Animation, Fantasy",2023,tt28266753,5.7,198,JP
,tv,Comedy,2023,,,,JP
,tv,Drama,2023,,,,JP
"The Most Heretical Last Boss Queen: From Villainess to Savior",tv,"Animation, Comedy, Fantasy",2023,tt23132598,6.4,432,JP
"Berserk of Gluttony",tv,"Action, Animation, Fantasy",2023,tt28685497,6.7,1400,JP
"Campfire Cooking in Another World with My Absurd Skill",tv,"Adventure, Animation, Comedy",2023,tt24229160,7.6,2153,JP
,tv,"Action & Adventure, Drama",2018,,,,JP
"Their Stories",tv,Drama,2023,tt23750756,5.5,90,US
"I Was Reincarnated as the 7th Prince So I Can Take My Time Perfecting My Magical Ability",tv,"Adventure, Animation, Fantasy",2024,tt31624309,6.9,1343,JP
"Hirogaru Sky! Precure",tv,"Action, Adventure, Animation",2023,tt23862502,7.6,78,JP
,tv,Comedy,2022,,,,JP
,tv,"Drama, Mystery, Crime",2023,,,,JP
"Universal Basic Guys",tv,"Animation, Comedy",2024,tt23469464,4.7,818,US
"Love Kills",tv,Horror,2023,tt16431352,6.3,11,US
"Customer Wars",tv,Reality-TV,2022,tt23709380,6.5,132,US
"Animal Control",tv,Comedy,2023,tt21376524,6.7,5007,US
"Whatever, Whenever",tv,Comedy,2024,tt27526661,6.7,168,US
,tv,,2022,,,,JP
"Kizuna No Allele",tv,Animation,2023,tt27427810,4.9,48,JP
"The Bermuda Triangle: Into Cursed",tv,"Adventure, History, Reality-TV",2022,tt25602608,6.4,145,US
"The Weakest Tamer Began a Journey to Pick Up Trash",tv,"Adventure, Animation, Fantasy",2024,tt30644010,7.1,766,JP
"Sanzen-en no tsukaikata",tv,Drama,2023,tt25810330,,,JP
"Where Is Private Dulaney?",tv,Documentary,2022,tt23633056,6.9,264,US
"Candy Color Paradox",tv,"Comedy, Drama, Romance",2022,tt23840230,7,721,JP
Grails,tv,Documentary,2022,tt23708760,7.6,23,US
Family,tv,"Action, Comedy, Drama",2023,tt26693752,6.6,428,US
"Dead Mount Death Play",tv,"Action, Animation, Fantasy",2023,tt27489241,6.7,1344,JP
"Bye Bye, Earth",tv,"Action, Adventure, Animation",2024,tt23844810,5.6,260,JP
Bullbuster,tv,"Action, Animation, Sci-Fi",2023,tt29476307,5.9,57,JP
"The Dreaming Boy is a Realist",tv,"Animation, Comedy, Romance",2023,tt28278738,6.6,922,JP
"The Great American Baking Show",tv,Reality-TV,2022,tt21822674,8.1,198,US
"Maestra: Strings of Truth",tv,"Drama, Fantasy, Music",2023,tt27817709,7.2,263,US
"Back in the Groove",tv,Reality-TV,2022,tt22074142,5.6,135,US
,tv,"Drama, Mystery, Crime",2023,,,,JP
"A Shop for Killers",tv,"Action, Drama, Mystery",2024,tt26450613,8,6490,US
Rebooting,tv,"Comedy, Drama, Fantasy",2023,tt26134148,8.5,1211,JP
"Stella of the Theater: World Dai Star",tv,"Animation, Drama, Music",2023,tt27418288,7.1,48,JP
,tv,Reality,2022,,,,US
"Phoenix: Eden17",tv,"Adventure, Animation, Drama",2023,tt27246089,6.6,320,US
"Acro Trip",tv,"Animation, Comedy, Fantasy",2024,tt32986702,6.3,74,JP
"Call It Love",tv,"Drama, Romance",2023,tt26228312,7.7,1560,US
RACE,tv,"Comedy, Drama, Romance",2023,tt27476655,6.2,206,US
"You Want Me to Steal You",tv,Drama,2023,tt25786454,6.1,11,JP
,tv,Drama,2023,,,,JP
,tv,"Animation, Comedy",2021,,,,JP
"Go! Go! Loser Ranger!",tv,"Action, Adventure, Animation",2024,tt28082379,7,1051,US
"The Gene of AI",tv,"Animation, Drama, Sci-Fi",2023,tt28038239,6,163,JP
,tv,,2021,,,,JP
,tv,,2022,,,,JP
,tv,Drama,2023,,,,JP
"Why Didn't I Tell You a Million Times?",tv,"Drama, Fantasy, Romance",2023,tt26690422,6.9,304,JP
"I'm in Love with the Villainess",tv,"Animation, Comedy, Fantasy",2023,tt29171914,7,1054,JP
"Unnamed Memory",tv,"Adventure, Animation, Fantasy",2024,tt24326724,6.1,471,JP
"Chief Detective 1958",tv,"Crime, Drama, Mystery",2024,tt30485422,7.9,790,US
"Stolen Youth: Inside the Cult at Sarah Lawrence",tv,"Crime, Documentary",2023,tt23330464,7.2,2754,US
"THE IDOLM@STER CINDERELLA GIRLS U149",tv,"Animation, Comedy, Drama",2023,tt26699386,7.3,45,JP
"The 1619 Project",tv,"Documentary, History",2023,tt14489308,4.9,1820,US
